site.id,risk.type,species,season,index.value
G01,Kill,waterbuck,Wet,0
G02,Kill,waterbuck,Wet,41.14626062
G03,Kill,waterbuck,Wet,56.68231427
G04,Kill,waterbuck,Wet,76.63188945
G05,Kill,waterbuck,Wet,94.22973356
G06,Kill,waterbuck,Wet,93.85873825
G07,Kill,waterbuck,Wet,77.83795882
G08,Kill,waterbuck,Wet,0
G09,Kill,waterbuck,Wet,0
G11,Kill,waterbuck,Wet,0
G12,Kill,waterbuck,Wet,0
G13,Kill,waterbuck,Wet,0
H01,Kill,waterbuck,Wet,0
H02,Kill,waterbuck,Wet,32.32575117
H03,Kill,waterbuck,Wet,41.44492091
H04,Kill,waterbuck,Wet,52.72312599
H05,Kill,waterbuck,Wet,65.1756651
H06,Kill,waterbuck,Wet,68.33930915
H07,Kill,waterbuck,Wet,59.03665399
H08,Kill,waterbuck,Wet,43.15272962
H09,Kill,waterbuck,Wet,0
H10,Kill,waterbuck,Wet,0
H11,Kill,waterbuck,Wet,0
H12,Kill,waterbuck,Wet,0
H13,Kill,waterbuck,Wet,0
I02,Kill,waterbuck,Wet,23.1833241
I03,Kill,waterbuck,Wet,29.64937161
I04,Kill,waterbuck,Wet,36.88396335
I05,Kill,waterbuck,Wet,40.95928389
I06,Kill,waterbuck,Wet,42.62545329
I07,Kill,waterbuck,Wet,39.77609919
I08,Kill,waterbuck,Wet,32.87775803
I09,Kill,waterbuck,Wet,0
I10,Kill,waterbuck,Wet,0
I11,Kill,waterbuck,Wet,0
I12,Kill,waterbuck,Wet,0
I13,Kill,waterbuck,Wet,0
J02,Kill,waterbuck,Wet,20.41704623
J03,Kill,waterbuck,Wet,21.75422694
J04,Kill,waterbuck,Wet,24.80483697
J05,Kill,waterbuck,Wet,26.44475941
J06,Kill,waterbuck,Wet,28.52361622
J07,Kill,waterbuck,Wet,26.01362899
J08,Kill,waterbuck,Wet,0
J09,Kill,waterbuck,Wet,0
J10,Kill,waterbuck,Wet,0
J11,Kill,waterbuck,Wet,0
J12,Kill,waterbuck,Wet,0
J13,Kill,waterbuck,Wet,0
K03,Kill,waterbuck,Wet,20.73726479
K04,Kill,waterbuck,Wet,22.392078
K05,Kill,waterbuck,Wet,24.24596389
K06,Kill,waterbuck,Wet,23.66643512
K07,Kill,waterbuck,Wet,21.66985149
K08,Kill,waterbuck,Wet,0
K09,Kill,waterbuck,Wet,0
K10,Kill,waterbuck,Wet,0
K11,Kill,waterbuck,Wet,0
K12,Kill,waterbuck,Wet,0
K13,Kill,waterbuck,Wet,0
L03,Kill,waterbuck,Wet,21.811436
L04,Kill,waterbuck,Wet,26.19618946
L05,Kill,waterbuck,Wet,28.95344943
L06,Kill,waterbuck,Wet,27.34887792
L07,Kill,waterbuck,Wet,22.7884572
L08,Kill,waterbuck,Wet,0
L09,Kill,waterbuck,Wet,0
L10,Kill,waterbuck,Wet,0
L11,Kill,waterbuck,Wet,0
L12,Kill,waterbuck,Wet,0
L13,Kill,waterbuck,Wet,0
M03,Kill,waterbuck,Wet,23.95980531
M04,Kill,waterbuck,Wet,30.94587102
M05,Kill,waterbuck,Wet,34.98331069
M06,Kill,waterbuck,Wet,33.26052678
M07,Kill,waterbuck,Wet,24.16946475
M08,Kill,waterbuck,Wet,20.8453511
M09,Kill,waterbuck,Wet,0
M10,Kill,waterbuck,Wet,0
M11,Kill,waterbuck,Wet,0
M12,Kill,waterbuck,Wet,0
M13,Kill,waterbuck,Wet,0
N03,Kill,waterbuck,Wet,24.34016697
N04,Kill,waterbuck,Wet,31.52860543
N05,Kill,waterbuck,Wet,35.7320434
N06,Kill,waterbuck,Wet,33.3953929
N07,Kill,waterbuck,Wet,24.93089921
N08,Kill,waterbuck,Wet,0
N09,Kill,waterbuck,Wet,0
N10,Kill,waterbuck,Wet,0
N11,Kill,waterbuck,Wet,0
N12,Kill,waterbuck,Wet,0
N13,Kill,waterbuck,Wet,0
O04,Kill,waterbuck,Wet,29.04312964
O05,Kill,waterbuck,Wet,30.13012736
O06,Kill,waterbuck,Wet,27.51968706
O07,Kill,waterbuck,Wet,22.62091624
O08,Kill,waterbuck,Wet,20.36471556
O09,Kill,waterbuck,Wet,0
O10,Kill,waterbuck,Wet,0
O11,Kill,waterbuck,Wet,0
O12,Kill,waterbuck,Wet,0
O13,Kill,waterbuck,Wet,0
P04,Kill,waterbuck,Wet,0
P05,Kill,waterbuck,Wet,0
P06,Kill,waterbuck,Wet,0
P06,Kill,waterbuck,Wet,0
P07,Kill,waterbuck,Wet,0
P08,Kill,waterbuck,Wet,0
P09,Kill,waterbuck,Wet,0
P10,Kill,waterbuck,Wet,0
P11,Kill,waterbuck,Wet,0
P12,Kill,waterbuck,Wet,0
P13,Kill,waterbuck,Wet,0
Q05,Kill,waterbuck,Wet,0
Q06,Kill,waterbuck,Wet,0
Q07,Kill,waterbuck,Wet,0
Q08,Kill,waterbuck,Wet,0
Q09,Kill,waterbuck,Wet,0
Q10,Kill,waterbuck,Wet,0
Q11,Kill,waterbuck,Wet,0
Q12,Kill,waterbuck,Wet,0
Q13,Kill,waterbuck,Wet,0
R05,Kill,waterbuck,Wet,0
R06,Kill,waterbuck,Wet,0
R07,Kill,waterbuck,Wet,0
R08,Kill,waterbuck,Wet,0
R09,Kill,waterbuck,Wet,0
R10,Kill,waterbuck,Wet,0
R11,Kill,waterbuck,Wet,0
R12,Kill,waterbuck,Wet,0
R13,Kill,waterbuck,Wet,0
S07,Kill,waterbuck,Wet,0
S08,Kill,waterbuck,Wet,0
S09,Kill,waterbuck,Wet,0
S10,Kill,waterbuck,Wet,0
S11,Kill,waterbuck,Wet,0
S12,Kill,waterbuck,Wet,0
S13,Kill,waterbuck,Wet,0
T08,Kill,waterbuck,Wet,0
T09,Kill,waterbuck,Wet,0
T10,Kill,waterbuck,Wet,0
T11,Kill,waterbuck,Wet,0
T12,Kill,waterbuck,Wet,0
T13,Kill,waterbuck,Wet,0
U09,Kill,waterbuck,Wet,0
U10,Kill,waterbuck,Wet,0
U11,Kill,waterbuck,Wet,0
U12,Kill,waterbuck,Wet,0
U13,Kill,waterbuck,Wet,0
V10,Kill,waterbuck,Wet,0
B03,Kill,elephant,Wet,81.29409006
B04,Kill,elephant,Wet,85.03701312
B05,Kill,elephant,Wet,0
B06,Kill,elephant,Wet,80.71378696
B07,Kill,elephant,Wet,75.00382306
B08,Kill,elephant,Wet,70.42438884
C02,Kill,elephant,Wet,81.5137797
C03,Kill,elephant,Wet,89.05474395
C04,Kill,elephant,Wet,93.82280191
C05,Kill,elephant,Wet,93.30829925
C06,Kill,elephant,Wet,89.96690813
C07,Kill,elephant,Wet,82.48056562
C08,Kill,elephant,Wet,72.80340024
C09,Kill,elephant,Wet,67.80498119
C10,Kill,elephant,Wet,48.93972553
C11,Kill,elephant,Wet,35.81695707
C12,Kill,elephant,Wet,31.11157148
C13,Kill,elephant,Wet,29.41647388
D02,Kill,elephant,Wet,85.07673078
D03,Kill,elephant,Wet,93.54167212
D04,Kill,elephant,Wet,98.56102322
D05,Kill,elephant,Wet,98.40888277
D06,Kill,elephant,Wet,92.24803056
D07,Kill,elephant,Wet,86.40918351
D08,Kill,elephant,Wet,75.33687877
D09,Kill,elephant,Wet,69.46531497
D10,Kill,elephant,Wet,57.30856107
D11,Kill,elephant,Wet,38.30963127
D12,Kill,elephant,Wet,32.48128167
D13,Kill,elephant,Wet,30.60198379
E01,Kill,elephant,Wet,75.76668172
E02,Kill,elephant,Wet,84.6415658
E03,Kill,elephant,Wet,93.1221983
E04,Kill,elephant,Wet,98.35827087
E05,Kill,elephant,Wet,98.71366406
E06,Kill,elephant,Wet,94.48331999
E07,Kill,elephant,Wet,84.28726967
E08,Kill,elephant,Wet,75.42827765
E09,Kill,elephant,Wet,68.20603521
E10,Kill,elephant,Wet,59.67035917
E11,Kill,elephant,Wet,40.96326452
E12,Kill,elephant,Wet,34.0862486
E13,Kill,elephant,Wet,31.76973465
F01,Kill,elephant,Wet,73.16758866
F02,Kill,elephant,Wet,80.74966921
F03,Kill,elephant,Wet,88.36911418
F04,Kill,elephant,Wet,92.9834221
F05,Kill,elephant,Wet,93.35492898
F06,Kill,elephant,Wet,89.61770082
F07,Kill,elephant,Wet,79.82672359
F08,Kill,elephant,Wet,73.13938354
F09,Kill,elephant,Wet,68.27344109
F10,Kill,elephant,Wet,57.73706649
F11,Kill,elephant,Wet,43.18367929
F12,Kill,elephant,Wet,35.65964436
F13,Kill,elephant,Wet,34.54207413
G01,Kill,elephant,Wet,69.01301976
G02,Kill,elephant,Wet,74.91342657
G03,Kill,elephant,Wet,80.21377464
G04,Kill,elephant,Wet,83.62403747
G05,Kill,elephant,Wet,84.05196423
G06,Kill,elephant,Wet,81.36724709
G07,Kill,elephant,Wet,76.51905386
G08,Kill,elephant,Wet,69.39316443
G09,Kill,elephant,Wet,64.06030574
G11,Kill,elephant,Wet,40.44359359
G12,Kill,elephant,Wet,37.70036589
G13,Kill,elephant,Wet,38.60306487
H01,Kill,elephant,Wet,64.02409616
H02,Kill,elephant,Wet,68.66242129
H03,Kill,elephant,Wet,72.44467018
H04,Kill,elephant,Wet,74.643763
H05,Kill,elephant,Wet,75.12458751
H06,Kill,elephant,Wet,72.55423879
H07,Kill,elephant,Wet,70.00105542
H08,Kill,elephant,Wet,65.52212012
H09,Kill,elephant,Wet,52.17147918
H10,Kill,elephant,Wet,43.34573681
H11,Kill,elephant,Wet,39.7377397
H12,Kill,elephant,Wet,38.77084585
H13,Kill,elephant,Wet,43.82555475
I02,Kill,elephant,Wet,56.96519004
I03,Kill,elephant,Wet,65.82615961
I04,Kill,elephant,Wet,67.07346507
I05,Kill,elephant,Wet,67.41389195
I06,Kill,elephant,Wet,66.43599429
I07,Kill,elephant,Wet,62.33752407
I08,Kill,elephant,Wet,52.39314083
I09,Kill,elephant,Wet,45.13575953
I10,Kill,elephant,Wet,40.83513841
I11,Kill,elephant,Wet,37.82527878
I12,Kill,elephant,Wet,40.58058763
I13,Kill,elephant,Wet,44.2046203
J02,Kill,elephant,Wet,40.60170923
J03,Kill,elephant,Wet,45.75539195
J04,Kill,elephant,Wet,49.25426081
J05,Kill,elephant,Wet,45.65546354
J06,Kill,elephant,Wet,47.32550495
J07,Kill,elephant,Wet,43.28772434
J08,Kill,elephant,Wet,39.12003877
J09,Kill,elephant,Wet,35.12931089
J10,Kill,elephant,Wet,34.98682483
J11,Kill,elephant,Wet,37.1508666
J12,Kill,elephant,Wet,42.714529
J13,Kill,elephant,Wet,48.76306547
K03,Kill,elephant,Wet,33.48915219
K04,Kill,elephant,Wet,34.78770415
K05,Kill,elephant,Wet,35.2731064
K06,Kill,elephant,Wet,34.84557286
K07,Kill,elephant,Wet,33.71556119
K08,Kill,elephant,Wet,32.3192873
K09,Kill,elephant,Wet,32.57034534
K10,Kill,elephant,Wet,34.1732275
K11,Kill,elephant,Wet,37.61427879
K12,Kill,elephant,Wet,43.99096673
K13,Kill,elephant,Wet,50.86542208
L03,Kill,elephant,Wet,29.56125142
L04,Kill,elephant,Wet,29.99701905
L05,Kill,elephant,Wet,29.65275621
L06,Kill,elephant,Wet,30.29734689
L07,Kill,elephant,Wet,29.97403157
L08,Kill,elephant,Wet,30.91522532
L09,Kill,elephant,Wet,32.14715222
L10,Kill,elephant,Wet,33.94578677
L11,Kill,elephant,Wet,40.00586567
L12,Kill,elephant,Wet,46.8718958
L13,Kill,elephant,Wet,53.83945205
M03,Kill,elephant,Wet,28.13715533
M04,Kill,elephant,Wet,28.26325632
M05,Kill,elephant,Wet,28.63978138
M06,Kill,elephant,Wet,28.79083347
M07,Kill,elephant,Wet,29.29741992
M08,Kill,elephant,Wet,29.88765402
M09,Kill,elephant,Wet,31.39626164
M10,Kill,elephant,Wet,35.6422748
M11,Kill,elephant,Wet,42.64651587
M12,Kill,elephant,Wet,50.14408339
M13,Kill,elephant,Wet,57.09579699
N03,Kill,elephant,Wet,27.90644758
N04,Kill,elephant,Wet,27.91801929
N05,Kill,elephant,Wet,28.05712972
N06,Kill,elephant,Wet,28.25914863
N07,Kill,elephant,Wet,28.85894321
N08,Kill,elephant,Wet,30.42764573
N09,Kill,elephant,Wet,31.55938014
N10,Kill,elephant,Wet,36.96392527
N11,Kill,elephant,Wet,45.02559471
N12,Kill,elephant,Wet,52.94448562
N13,Kill,elephant,Wet,60.16764923
O04,Kill,elephant,Wet,27.85230317
O05,Kill,elephant,Wet,27.90236691
O06,Kill,elephant,Wet,28.14425868
O07,Kill,elephant,Wet,28.48400887
O08,Kill,elephant,Wet,29.44811108
O09,Kill,elephant,Wet,32.54974788
O10,Kill,elephant,Wet,38.11520806
O11,Kill,elephant,Wet,46.41086528
O12,Kill,elephant,Wet,54.13133617
O13,Kill,elephant,Wet,60.2710525
P04,Kill,elephant,Wet,27.80164326
P05,Kill,elephant,Wet,27.87417455
P06,Kill,elephant,Wet,27.98318603
P06,Kill,elephant,Wet,27.98318603
P07,Kill,elephant,Wet,28.555837
P08,Kill,elephant,Wet,29.75499582
P09,Kill,elephant,Wet,32.23938598
P10,Kill,elephant,Wet,39.39212245
P11,Kill,elephant,Wet,45.56827325
P12,Kill,elephant,Wet,52.14199473
P13,Kill,elephant,Wet,58.94049254
Q05,Kill,elephant,Wet,27.82148172
Q06,Kill,elephant,Wet,27.98856534
Q07,Kill,elephant,Wet,28.39233049
Q08,Kill,elephant,Wet,29.38907834
Q09,Kill,elephant,Wet,30.75010839
Q10,Kill,elephant,Wet,35.18836411
Q11,Kill,elephant,Wet,41.77652614
Q12,Kill,elephant,Wet,49.02152643
Q13,Kill,elephant,Wet,51.51309227
R05,Kill,elephant,Wet,0
R06,Kill,elephant,Wet,0
R07,Kill,elephant,Wet,0
R08,Kill,elephant,Wet,0
R09,Kill,elephant,Wet,0
R10,Kill,elephant,Wet,0
R11,Kill,elephant,Wet,0
R12,Kill,elephant,Wet,0
R13,Kill,elephant,Wet,0
S07,Kill,elephant,Wet,0
S08,Kill,elephant,Wet,0
S09,Kill,elephant,Wet,0
S10,Kill,elephant,Wet,0
S11,Kill,elephant,Wet,0
S12,Kill,elephant,Wet,0
S13,Kill,elephant,Wet,0
T08,Kill,elephant,Wet,0
T09,Kill,elephant,Wet,0
T10,Kill,elephant,Wet,0
T11,Kill,elephant,Wet,0
T12,Kill,elephant,Wet,0
T13,Kill,elephant,Wet,0
U09,Kill,elephant,Wet,0
U10,Kill,elephant,Wet,0
U11,Kill,elephant,Wet,0
U12,Kill,elephant,Wet,0
U13,Kill,elephant,Wet,0
V10,Kill,elephant,Wet,0
B03,Kill,topi,Wet,0
B04,Kill,topi,Wet,0
B05,Kill,topi,Wet,0
B06,Kill,topi,Wet,0
B07,Kill,topi,Wet,0
B08,Kill,topi,Wet,0
C02,Kill,topi,Wet,0
C03,Kill,topi,Wet,0
C04,Kill,topi,Wet,0
C05,Kill,topi,Wet,0
C06,Kill,topi,Wet,0
C07,Kill,topi,Wet,0
C08,Kill,topi,Wet,0
C09,Kill,topi,Wet,0
C10,Kill,topi,Wet,0
C11,Kill,topi,Wet,0
C12,Kill,topi,Wet,0
C13,Kill,topi,Wet,0
D02,Kill,topi,Wet,22.44119416
D03,Kill,topi,Wet,25.73829044
D04,Kill,topi,Wet,10.41143318
D05,Kill,topi,Wet,9.567825003
D06,Kill,topi,Wet,8.43219567
D07,Kill,topi,Wet,0
D08,Kill,topi,Wet,0
D09,Kill,topi,Wet,0
D10,Kill,topi,Wet,0
D11,Kill,topi,Wet,0
D12,Kill,topi,Wet,0
D13,Kill,topi,Wet,0
E01,Kill,topi,Wet,24.62684391
E02,Kill,topi,Wet,97.28852729
E03,Kill,topi,Wet,62.78192542
E04,Kill,topi,Wet,16.7455592
E05,Kill,topi,Wet,9.854959039
E06,Kill,topi,Wet,11.55181441
E07,Kill,topi,Wet,0
E08,Kill,topi,Wet,0
E09,Kill,topi,Wet,0
E10,Kill,topi,Wet,0
E11,Kill,topi,Wet,0
E12,Kill,topi,Wet,0
E13,Kill,topi,Wet,0
F01,Kill,topi,Wet,30.40629409
F02,Kill,topi,Wet,71.3655218
F03,Kill,topi,Wet,71.9021748
F04,Kill,topi,Wet,15.79782671
F05,Kill,topi,Wet,6.57856264
F06,Kill,topi,Wet,6.489149023
F07,Kill,topi,Wet,0
F08,Kill,topi,Wet,0
F09,Kill,topi,Wet,0
F10,Kill,topi,Wet,0
F11,Kill,topi,Wet,0
F12,Kill,topi,Wet,0
F13,Kill,topi,Wet,0
G01,Kill,topi,Wet,39.15052781
G02,Kill,topi,Wet,69.03481917
G03,Kill,topi,Wet,81.98329285
G04,Kill,topi,Wet,19.69703346
G05,Kill,topi,Wet,6.486809666
G06,Kill,topi,Wet,6.375741261
G07,Kill,topi,Wet,0
G08,Kill,topi,Wet,0
G09,Kill,topi,Wet,0
G11,Kill,topi,Wet,0
G12,Kill,topi,Wet,0
G13,Kill,topi,Wet,0
H01,Kill,topi,Wet,15.72609307
H02,Kill,topi,Wet,25.92045103
H03,Kill,topi,Wet,33.05211658
H04,Kill,topi,Wet,11.62498737
H05,Kill,topi,Wet,6.396459205
H06,Kill,topi,Wet,6.375387972
H07,Kill,topi,Wet,0
H08,Kill,topi,Wet,0
H09,Kill,topi,Wet,0
H10,Kill,topi,Wet,0
H11,Kill,topi,Wet,0
H12,Kill,topi,Wet,0
H13,Kill,topi,Wet,0
I02,Kill,topi,Wet,0
I03,Kill,topi,Wet,0
I04,Kill,topi,Wet,0
I05,Kill,topi,Wet,0
I06,Kill,topi,Wet,0
I07,Kill,topi,Wet,0
I08,Kill,topi,Wet,0
I09,Kill,topi,Wet,0
I10,Kill,topi,Wet,0
I11,Kill,topi,Wet,0
I12,Kill,topi,Wet,0
I13,Kill,topi,Wet,0
J02,Kill,topi,Wet,0
J03,Kill,topi,Wet,0
J04,Kill,topi,Wet,0
J05,Kill,topi,Wet,0
J06,Kill,topi,Wet,0
J07,Kill,topi,Wet,0
J08,Kill,topi,Wet,0
J09,Kill,topi,Wet,0
J10,Kill,topi,Wet,0
J11,Kill,topi,Wet,0
J12,Kill,topi,Wet,0
J13,Kill,topi,Wet,0
K03,Kill,topi,Wet,0
K04,Kill,topi,Wet,0
K05,Kill,topi,Wet,0
K06,Kill,topi,Wet,0
K07,Kill,topi,Wet,0
K08,Kill,topi,Wet,0
K09,Kill,topi,Wet,0
K10,Kill,topi,Wet,0
K11,Kill,topi,Wet,0
K12,Kill,topi,Wet,0
K13,Kill,topi,Wet,0
L03,Kill,topi,Wet,0
L04,Kill,topi,Wet,0
L05,Kill,topi,Wet,0
L06,Kill,topi,Wet,0
L07,Kill,topi,Wet,0
L08,Kill,topi,Wet,0
L09,Kill,topi,Wet,0
L10,Kill,topi,Wet,0
L11,Kill,topi,Wet,0
L12,Kill,topi,Wet,0
L13,Kill,topi,Wet,0
M03,Kill,topi,Wet,0
M04,Kill,topi,Wet,0
M05,Kill,topi,Wet,0
M06,Kill,topi,Wet,0
M07,Kill,topi,Wet,0
M08,Kill,topi,Wet,0
M09,Kill,topi,Wet,0
M10,Kill,topi,Wet,0
M11,Kill,topi,Wet,0
M12,Kill,topi,Wet,0
M13,Kill,topi,Wet,0
N03,Kill,topi,Wet,0
N04,Kill,topi,Wet,0
N05,Kill,topi,Wet,0
N06,Kill,topi,Wet,0
N07,Kill,topi,Wet,0
N08,Kill,topi,Wet,0
N09,Kill,topi,Wet,0
N10,Kill,topi,Wet,0
N11,Kill,topi,Wet,0
N12,Kill,topi,Wet,0
N13,Kill,topi,Wet,0
O04,Kill,topi,Wet,0
O05,Kill,topi,Wet,0
O06,Kill,topi,Wet,0
O07,Kill,topi,Wet,0
O08,Kill,topi,Wet,0
O09,Kill,topi,Wet,0
O10,Kill,topi,Wet,0
O11,Kill,topi,Wet,0
O12,Kill,topi,Wet,0
O13,Kill,topi,Wet,0
P04,Kill,topi,Wet,0
P05,Kill,topi,Wet,0
P06,Kill,topi,Wet,0
P06,Kill,topi,Wet,0
P07,Kill,topi,Wet,0
P08,Kill,topi,Wet,0
P09,Kill,topi,Wet,0
P10,Kill,topi,Wet,0
P11,Kill,topi,Wet,0
P12,Kill,topi,Wet,0
P13,Kill,topi,Wet,0
Q05,Kill,topi,Wet,0
Q06,Kill,topi,Wet,0
Q07,Kill,topi,Wet,0
Q08,Kill,topi,Wet,0
Q09,Kill,topi,Wet,0
Q10,Kill,topi,Wet,0
Q11,Kill,topi,Wet,0
Q12,Kill,topi,Wet,0
Q13,Kill,topi,Wet,0
R05,Kill,topi,Wet,0
R06,Kill,topi,Wet,0
R07,Kill,topi,Wet,0
R08,Kill,topi,Wet,0
R09,Kill,topi,Wet,0
R10,Kill,topi,Wet,0
R11,Kill,topi,Wet,0
R12,Kill,topi,Wet,0
R13,Kill,topi,Wet,0
S07,Kill,topi,Wet,0
S08,Kill,topi,Wet,0
S09,Kill,topi,Wet,0
S10,Kill,topi,Wet,0
S11,Kill,topi,Wet,0
S12,Kill,topi,Wet,0
S13,Kill,topi,Wet,0
T08,Kill,topi,Wet,0
T09,Kill,topi,Wet,0
T10,Kill,topi,Wet,0
T11,Kill,topi,Wet,0
T12,Kill,topi,Wet,0
T13,Kill,topi,Wet,0
U09,Kill,topi,Wet,0
U10,Kill,topi,Wet,0
U11,Kill,topi,Wet,0
U12,Kill,topi,Wet,0
U13,Kill,topi,Wet,0
V10,Kill,topi,Wet,0
B03,Kill,waterbuck,Dry,0
B04,Kill,waterbuck,Dry,0
B05,Kill,waterbuck,Dry,0
B06,Kill,waterbuck,Dry,0
B07,Kill,waterbuck,Dry,0
B08,Kill,waterbuck,Dry,0
C02,Kill,waterbuck,Dry,41.77618511
C03,Kill,waterbuck,Dry,46.20991553
C04,Kill,waterbuck,Dry,44.08838236
C05,Kill,waterbuck,Dry,36.58208655
C06,Kill,waterbuck,Dry,34.26174798
C07,Kill,waterbuck,Dry,26.22692435
C08,Kill,waterbuck,Dry,0
C09,Kill,waterbuck,Dry,0
C10,Kill,waterbuck,Dry,0
C11,Kill,waterbuck,Dry,0
C12,Kill,waterbuck,Dry,0
C13,Kill,waterbuck,Dry,0
D02,Kill,waterbuck,Dry,50.8809589
D03,Kill,waterbuck,Dry,61.54440144
D04,Kill,waterbuck,Dry,64.7720048
D05,Kill,waterbuck,Dry,55.7779234
D06,Kill,waterbuck,Dry,43.3309633
D07,Kill,waterbuck,Dry,39.28499871
D08,Kill,waterbuck,Dry,0
D09,Kill,waterbuck,Dry,0
D10,Kill,waterbuck,Dry,0
D11,Kill,waterbuck,Dry,0
D12,Kill,waterbuck,Dry,0
D13,Kill,waterbuck,Dry,0
E01,Kill,waterbuck,Dry,0
E02,Kill,waterbuck,Dry,56.63898155
E03,Kill,waterbuck,Dry,74.92042806
E04,Kill,waterbuck,Dry,83.76772481
E05,Kill,waterbuck,Dry,80.18250106
E06,Kill,waterbuck,Dry,70.44484064
E07,Kill,waterbuck,Dry,49.93324792
E08,Kill,waterbuck,Dry,0
E09,Kill,waterbuck,Dry,0
E10,Kill,waterbuck,Dry,0
E11,Kill,waterbuck,Dry,0
E12,Kill,waterbuck,Dry,0
E13,Kill,waterbuck,Dry,0
F01,Kill,waterbuck,Dry,0
F02,Kill,waterbuck,Dry,49.97070255
F03,Kill,waterbuck,Dry,71.05026322
F04,Kill,waterbuck,Dry,88.90204912
F05,Kill,waterbuck,Dry,97.10414878
F06,Kill,waterbuck,Dry,95.65476742
F07,Kill,waterbuck,Dry,57.95483487
F08,Kill,waterbuck,Dry,47.54348861
F09,Kill,waterbuck,Dry,0
F10,Kill,waterbuck,Dry,0
F11,Kill,waterbuck,Dry,0
F12,Kill,waterbuck,Dry,0
F13,Kill,waterbuck,Dry,0
G01,Kill,waterbuck,Dry,0
G02,Kill,waterbuck,Dry,41.14626062
G03,Kill,waterbuck,Dry,56.68231427
G04,Kill,waterbuck,Dry,76.63188945
G05,Kill,waterbuck,Dry,94.22973356
G06,Kill,waterbuck,Dry,93.85873825
G07,Kill,waterbuck,Dry,77.83795882
G08,Kill,waterbuck,Dry,0
G09,Kill,waterbuck,Dry,0
G11,Kill,waterbuck,Dry,0
G12,Kill,waterbuck,Dry,0
G13,Kill,waterbuck,Dry,0
H01,Kill,waterbuck,Dry,0
H02,Kill,waterbuck,Dry,32.32575117
H03,Kill,waterbuck,Dry,41.44492091
H04,Kill,waterbuck,Dry,52.72312599
H05,Kill,waterbuck,Dry,65.1756651
H06,Kill,waterbuck,Dry,68.33930915
H07,Kill,waterbuck,Dry,59.03665399
H08,Kill,waterbuck,Dry,43.15272962
H09,Kill,waterbuck,Dry,0
H10,Kill,waterbuck,Dry,0
H11,Kill,waterbuck,Dry,0
H12,Kill,waterbuck,Dry,0
H13,Kill,waterbuck,Dry,0
I02,Kill,waterbuck,Dry,23.1833241
I03,Kill,waterbuck,Dry,29.64937161
I04,Kill,waterbuck,Dry,36.88396335
I05,Kill,waterbuck,Dry,40.95928389
I06,Kill,waterbuck,Dry,42.62545329
I07,Kill,waterbuck,Dry,39.77609919
I08,Kill,waterbuck,Dry,32.87775803
I09,Kill,waterbuck,Dry,0
I10,Kill,waterbuck,Dry,0
I11,Kill,waterbuck,Dry,0
I12,Kill,waterbuck,Dry,0
I13,Kill,waterbuck,Dry,0
J02,Kill,waterbuck,Dry,20.41704623
J03,Kill,waterbuck,Dry,21.75422694
J04,Kill,waterbuck,Dry,24.80483697
J05,Kill,waterbuck,Dry,26.44475941
J06,Kill,waterbuck,Dry,28.52361622
J07,Kill,waterbuck,Dry,26.01362899
J08,Kill,waterbuck,Dry,0
J09,Kill,waterbuck,Dry,0
J10,Kill,waterbuck,Dry,0
J11,Kill,waterbuck,Dry,0
J12,Kill,waterbuck,Dry,0
J13,Kill,waterbuck,Dry,0
K03,Kill,waterbuck,Dry,20.73726479
K04,Kill,waterbuck,Dry,22.392078
K05,Kill,waterbuck,Dry,24.24596389
K06,Kill,waterbuck,Dry,23.66643512
K07,Kill,waterbuck,Dry,21.66985149
K08,Kill,waterbuck,Dry,0
K09,Kill,waterbuck,Dry,0
K10,Kill,waterbuck,Dry,0
K11,Kill,waterbuck,Dry,0
K12,Kill,waterbuck,Dry,0
K13,Kill,waterbuck,Dry,0
L03,Kill,waterbuck,Dry,21.811436
L04,Kill,waterbuck,Dry,26.19618946
L05,Kill,waterbuck,Dry,28.95344943
L06,Kill,waterbuck,Dry,27.34887792
L07,Kill,waterbuck,Dry,22.7884572
L08,Kill,waterbuck,Dry,0
L09,Kill,waterbuck,Dry,0
L10,Kill,waterbuck,Dry,0
L11,Kill,waterbuck,Dry,0
L12,Kill,waterbuck,Dry,0
L13,Kill,waterbuck,Dry,0
M03,Kill,waterbuck,Dry,23.95980531
M04,Kill,waterbuck,Dry,30.94587102
M05,Kill,waterbuck,Dry,34.98331069
M06,Kill,waterbuck,Dry,33.26052678
M07,Kill,waterbuck,Dry,24.16946475
M08,Kill,waterbuck,Dry,20.8453511
M09,Kill,waterbuck,Dry,0
M10,Kill,waterbuck,Dry,0
M11,Kill,waterbuck,Dry,0
M12,Kill,waterbuck,Dry,0
M13,Kill,waterbuck,Dry,0
N03,Kill,waterbuck,Dry,24.34016697
N04,Kill,waterbuck,Dry,31.52860543
N05,Kill,waterbuck,Dry,35.7320434
N06,Kill,waterbuck,Dry,33.3953929
N07,Kill,waterbuck,Dry,24.93089921
N08,Kill,waterbuck,Dry,0
N09,Kill,waterbuck,Dry,0
N10,Kill,waterbuck,Dry,0
N11,Kill,waterbuck,Dry,0
N12,Kill,waterbuck,Dry,0
N13,Kill,waterbuck,Dry,0
O04,Kill,waterbuck,Dry,29.04312964
O05,Kill,waterbuck,Dry,30.13012736
O06,Kill,waterbuck,Dry,27.51968706
O07,Kill,waterbuck,Dry,22.62091624
