wet.dry,pd.day,pop.unit,site.id,var.measure,var.measure.unit,var.val
Wet,Day,Giraffe,B05,Habitat-based predation risk (index),Index,9
Dry,Day,Giraffe,B05,Habitat-based predation risk (index),Index,52
Wet,Night,Giraffe,B05,Habitat-based predation risk (index),Index,7
Dry,Night,Giraffe,B05,Habitat-based predation risk (index),Index,25
Wet,Day,Giraffe,B06,Habitat-based predation risk (index),Index,20
Dry,Day,Giraffe,B06,Habitat-based predation risk (index),Index,26
Wet,Night,Giraffe,B06,Habitat-based predation risk (index),Index,42
Dry,Night,Giraffe,B06,Habitat-based predation risk (index),Index,42
Wet,Day,Giraffe,B07,Habitat-based predation risk (index),Index,15
Dry,Day,Giraffe,B07,Habitat-based predation risk (index),Index,14
Wet,Night,Giraffe,B07,Habitat-based predation risk (index),Index,10
Dry,Night,Giraffe,B07,Habitat-based predation risk (index),Index,24
Wet,Day,Giraffe,B08,Habitat-based predation risk (index),Index,44
Dry,Day,Giraffe,B08,Habitat-based predation risk (index),Index,8
Wet,Night,Giraffe,B08,Habitat-based predation risk (index),Index,33
Dry,Night,Giraffe,B08,Habitat-based predation risk (index),Index,58
Wet,Day,Giraffe,C02,Habitat-based predation risk (index),Index,39
Dry,Day,Giraffe,C02,Habitat-based predation risk (index),Index,38
Wet,Night,Giraffe,C02,Habitat-based predation risk (index),Index,39
Dry,Night,Giraffe,C02,Habitat-based predation risk (index),Index,27
Wet,Day,Giraffe,C03,Habitat-based predation risk (index),Index,15
Dry,Day,Giraffe,C03,Habitat-based predation risk (index),Index,12
Wet,Night,Giraffe,C03,Habitat-based predation risk (index),Index,12
Dry,Night,Giraffe,C03,Habitat-based predation risk (index),Index,1
Wet,Day,Giraffe,C04,Habitat-based predation risk (index),Index,57
Dry,Day,Giraffe,C04,Habitat-based predation risk (index),Index,41
Wet,Night,Giraffe,C04,Habitat-based predation risk (index),Index,30
Dry,Night,Giraffe,C04,Habitat-based predation risk (index),Index,20
Wet,Day,Giraffe,C05,Habitat-based predation risk (index),Index,5
Dry,Day,Giraffe,C05,Habitat-based predation risk (index),Index,42
Dry,Night,Wildebeest,G05,Habitat-based predation risk (index),Index,44
Wet,Day,Wildebeest,G06,Habitat-based predation risk (index),Index,8
Dry,Day,Wildebeest,G06,Habitat-based predation risk (index),Index,59
Wet,Night,Wildebeest,G06,Habitat-based predation risk (index),Index,4
Dry,Night,Wildebeest,G06,Habitat-based predation risk (index),Index,34
Wet,Day,Wildebeest,G07,Habitat-based predation risk (index),Index,44
Dry,Day,Wildebeest,G07,Habitat-based predation risk (index),Index,36
Wet,Night,Wildebeest,G07,Habitat-based predation risk (index),Index,11
Dry,Night,Wildebeest,G07,Habitat-based predation risk (index),Index,16
Wet,Day,Wildebeest,G08,Habitat-based predation risk (index),Index,36
Dry,Day,Wildebeest,G08,Habitat-based predation risk (index),Index,26
Wet,Night,Wildebeest,G08,Habitat-based predation risk (index),Index,27
Dry,Night,Wildebeest,G08,Habitat-based predation risk (index),Index,46
Wet,Day,Wildebeest,G09,Habitat-based predation risk (index),Index,53
Dry,Day,Wildebeest,G09,Habitat-based predation risk (index),Index,21
Wet,Night,Wildebeest,G09,Habitat-based predation risk (index),Index,36
Dry,Night,Wildebeest,G09,Habitat-based predation risk (index),Index,36
Wet,Day,Wildebeest,G11,Habitat-based predation risk (index),Index,26
Dry,Day,Wildebeest,G11,Habitat-based predation risk (index),Index,15
Wet,Night,Wildebeest,G11,Habitat-based predation risk (index),Index,2
Dry,Night,Wildebeest,G11,Habitat-based predation risk (index),Index,4
Wet,Day,Wildebeest,G12,Habitat-based predation risk (index),Index,32
Dry,Day,Wildebeest,G12,Habitat-based predation risk (index),Index,10
Wet,Night,Wildebeest,G12,Habitat-based predation risk (index),Index,35
Dry,Night,Wildebeest,G12,Habitat-based predation risk (index),Index,32
Wet,Day,Wildebeest,G13,Habitat-based predation risk (index),Index,17
Wet,Day,Giraffe,C12,Habitat-based predation risk (index),Index,32
Dry,Day,Giraffe,C12,Habitat-based predation risk (index),Index,31
Wet,Night,Giraffe,C12,Habitat-based predation risk (index),Index,7
Dry,Night,Giraffe,C12,Habitat-based predation risk (index),Index,28
Wet,Day,Giraffe,C13,Habitat-based predation risk (index),Index,14
Dry,Day,Giraffe,C13,Habitat-based predation risk (index),Index,18
Wet,Night,Giraffe,C13,Habitat-based predation risk (index),Index,32
Dry,Night,Giraffe,C13,Habitat-based predation risk (index),Index,37
Wet,Day,Giraffe,D02,Habitat-based predation risk (index),Index,2
Dry,Day,Giraffe,D02,Habitat-based predation risk (index),Index,3
Wet,Night,Giraffe,D02,Habitat-based predation risk (index),Index,40
Dry,Night,Giraffe,D02,Habitat-based predation risk (index),Index,30
Wet,Day,Giraffe,D03,Habitat-based predation risk (index),Index,14
Dry,Day,Giraffe,D03,Habitat-based predation risk (index),Index,16
Wet,Night,Giraffe,D03,Habitat-based predation risk (index),Index,23
Dry,Night,Giraffe,D03,Habitat-based predation risk (index),Index,6
Wet,Day,Giraffe,D04,Habitat-based predation risk (index),Index,39
Dry,Day,Giraffe,D04,Habitat-based predation risk (index),Index,18
Wet,Night,Giraffe,D04,Habitat-based predation risk (index),Index,13
Dry,Night,Giraffe,D04,Habitat-based predation risk (index),Index,43
Wet,Day,Giraffe,D05,Habitat-based predation risk (index),Index,18
Dry,Day,Giraffe,D05,Habitat-based predation risk (index),Index,37
Wet,Night,Giraffe,D05,Habitat-based predation risk (index),Index,4
Dry,Night,Giraffe,D05,Habitat-based predation risk (index),Index,46
Wet,Day,Giraffe,D06,Habitat-based predation risk (index),Index,44
Dry,Day,Giraffe,D06,Habitat-based predation risk (index),Index,50
Wet,Night,Giraffe,D06,Habitat-based predation risk (index),Index,10
Dry,Night,Giraffe,D06,Habitat-based predation risk (index),Index,36
Wet,Day,Giraffe,D07,Habitat-based predation risk (index),Index,32
Dry,Day,Giraffe,D07,Habitat-based predation risk (index),Index,11
Wet,Night,Giraffe,D07,Habitat-based predation risk (index),Index,27
Dry,Night,Giraffe,D07,Habitat-based predation risk (index),Index,0
Wet,Day,Giraffe,D08,Habitat-based predation risk (index),Index,10
Dry,Day,Giraffe,D08,Habitat-based predation risk (index),Index,34
Wet,Night,Giraffe,D08,Habitat-based predation risk (index),Index,30
Dry,Night,Giraffe,D08,Habitat-based predation risk (index),Index,20
Wet,Day,Giraffe,D09,Habitat-based predation risk (index),Index,3
Dry,Day,Giraffe,D09,Habitat-based predation risk (index),Index,0
Wet,Night,Giraffe,D09,Habitat-based predation risk (index),Index,11
Dry,Night,Giraffe,D09,Habitat-based predation risk (index),Index,24
Wet,Day,Giraffe,D10,Habitat-based predation risk (index),Index,23
Dry,Day,Topi,F13,Habitat-based predation risk (index),Index,9
Wet,Night,Topi,F13,Habitat-based predation risk (index),Index,9
Dry,Night,Topi,F13,Habitat-based predation risk (index),Index,34
Wet,Day,Topi,G01,Habitat-based predation risk (index),Index,8
Dry,Day,Topi,G01,Habitat-based predation risk (index),Index,34
Wet,Night,Topi,G01,Habitat-based predation risk (index),Index,48
Dry,Night,Topi,G01,Habitat-based predation risk (index),Index,40
Wet,Day,Topi,G02,Habitat-based predation risk (index),Index,18
Dry,Day,Topi,G02,Habitat-based predation risk (index),Index,40
Wet,Night,Topi,G02,Habitat-based predation risk (index),Index,14
Dry,Night,Topi,G02,Habitat-based predation risk (index),Index,48
Wet,Day,Topi,G03,Habitat-based predation risk (index),Index,9
Dry,Day,Topi,G03,Habitat-based predation risk (index),Index,23
Wet,Night,Topi,G03,Habitat-based predation risk (index),Index,18
Dry,Night,Topi,G03,Habitat-based predation risk (index),Index,7
Wet,Day,Topi,G04,Habitat-based predation risk (index),Index,39
Dry,Day,Topi,G04,Habitat-based predation risk (index),Index,27
Wet,Night,Topi,G04,Habitat-based predation risk (index),Index,31
Dry,Night,Topi,G04,Habitat-based predation risk (index),Index,14
Wet,Day,Topi,G05,Habitat-based predation risk (index),Index,37
Dry,Day,Topi,G05,Habitat-based predation risk (index),Index,19
Wet,Night,Topi,G05,Habitat-based predation risk (index),Index,0
Dry,Night,Giraffe,E02,Habitat-based predation risk (index),Index,18
Wet,Day,Giraffe,E03,Habitat-based predation risk (index),Index,11
Dry,Day,Giraffe,E03,Habitat-based predation risk (index),Index,31
Wet,Night,Giraffe,E03,Habitat-based predation risk (index),Index,23
Dry,Night,Giraffe,E03,Habitat-based predation risk (index),Index,0
Wet,Day,Giraffe,E04,Habitat-based predation risk (index),Index,12
Dry,Day,Giraffe,E04,Habitat-based predation risk (index),Index,9
Wet,Night,Giraffe,E04,Habitat-based predation risk (index),Index,24
Dry,Night,Giraffe,E04,Habitat-based predation risk (index),Index,8
Wet,Day,Giraffe,E05,Habitat-based predation risk (index),Index,9
Dry,Day,Wildebeest,F13,Habitat-based predation risk (index),Index,36
Wet,Night,Wildebeest,F13,Habitat-based predation risk (index),Index,9
Dry,Night,Wildebeest,F13,Habitat-based predation risk (index),Index,24
Wet,Day,Wildebeest,G01,Habitat-based predation risk (index),Index,23
Dry,Day,Wildebeest,G01,Habitat-based predation risk (index),Index,14
Wet,Night,Wildebeest,G01,Habitat-based predation risk (index),Index,7
Dry,Night,Wildebeest,G01,Habitat-based predation risk (index),Index,24
Wet,Day,Wildebeest,G02,Habitat-based predation risk (index),Index,33
Dry,Day,Wildebeest,G02,Habitat-based predation risk (index),Index,9
Wet,Night,Wildebeest,G02,Habitat-based predation risk (index),Index,28
Dry,Night,Wildebeest,G02,Habitat-based predation risk (index),Index,38
Wet,Day,Wildebeest,G03,Habitat-based predation risk (index),Index,30
Dry,Day,Wildebeest,G03,Habitat-based predation risk (index),Index,16
Wet,Night,Wildebeest,G03,Habitat-based predation risk (index),Index,21
Dry,Night,Wildebeest,G03,Habitat-based predation risk (index),Index,3
Wet,Day,Wildebeest,G04,Habitat-based predation risk (index),Index,48
Dry,Day,Wildebeest,G04,Habitat-based predation risk (index),Index,46
Wet,Night,Wildebeest,G04,Habitat-based predation risk (index),Index,22
Dry,Night,Wildebeest,G04,Habitat-based predation risk (index),Index,8
Wet,Day,Wildebeest,G05,Habitat-based predation risk (index),Index,23
Dry,Day,Wildebeest,G05,Habitat-based predation risk (index),Index,42
Wet,Night,Wildebeest,G05,Habitat-based predation risk (index),Index,20
Dry,Night,Giraffe,E10,Habitat-based predation risk (index),Index,27
Wet,Day,Giraffe,E11,Habitat-based predation risk (index),Index,6
Dry,Day,Giraffe,E11,Habitat-based predation risk (index),Index,3
Wet,Night,Giraffe,E11,Habitat-based predation risk (index),Index,6
Dry,Night,Giraffe,E11,Habitat-based predation risk (index),Index,11
Wet,Day,Giraffe,E12,Habitat-based predation risk (index),Index,16
Dry,Day,Giraffe,E12,Habitat-based predation risk (index),Index,20
Wet,Night,Giraffe,E12,Habitat-based predation risk (index),Index,22
Dry,Night,Giraffe,E12,Habitat-based predation risk (index),Index,33
Wet,Day,Giraffe,E13,Habitat-based predation risk (index),Index,51
Dry,Day,Giraffe,E13,Habitat-based predation risk (index),Index,35
Wet,Night,Giraffe,E13,Habitat-based predation risk (index),Index,46
Dry,Night,Giraffe,E13,Habitat-based predation risk (index),Index,31
Wet,Day,Giraffe,F01,Habitat-based predation risk (index),Index,48
Dry,Day,Giraffe,F01,Habitat-based predation risk (index),Index,6
Wet,Night,Giraffe,F01,Habitat-based predation risk (index),Index,17
Dry,Night,Giraffe,F01,Habitat-based predation risk (index),Index,27
Wet,Day,Giraffe,F02,Habitat-based predation risk (index),Index,19
Dry,Day,Giraffe,F02,Habitat-based predation risk (index),Index,4
Wet,Night,Giraffe,F02,Habitat-based predation risk (index),Index,18
Dry,Night,Giraffe,F02,Habitat-based predation risk (index),Index,41
Wet,Day,Giraffe,F03,Habitat-based predation risk (index),Index,36
Dry,Day,Giraffe,F03,Habitat-based predation risk (index),Index,26
Wet,Night,Giraffe,F03,Habitat-based predation risk (index),Index,20
Dry,Night,Giraffe,F03,Habitat-based predation risk (index),Index,31
Wet,Day,Giraffe,F04,Habitat-based predation risk (index),Index,7
Dry,Day,Giraffe,F04,Habitat-based predation risk (index),Index,15
Wet,Night,Giraffe,F04,Habitat-based predation risk (index),Index,44
Dry,Night,Giraffe,F04,Habitat-based predation risk (index),Index,31
Wet,Day,Giraffe,F05,Habitat-based predation risk (index),Index,10
Dry,Day,Giraffe,F05,Habitat-based predation risk (index),Index,56
Wet,Night,Giraffe,F05,Habitat-based predation risk (index),Index,46
Dry,Night,Giraffe,F05,Habitat-based predation risk (index),Index,20
Wet,Day,Giraffe,F06,Habitat-based predation risk (index),Index,42
Dry,Day,Giraffe,F06,Habitat-based predation risk (index),Index,29
Wet,Night,Giraffe,F06,Habitat-based predation risk (index),Index,6
Dry,Night,Giraffe,F06,Habitat-based predation risk (index),Index,37
Wet,Day,Giraffe,F07,Habitat-based predation risk (index),Index,40
Dry,Day,Giraffe,F07,Habitat-based predation risk (index),Index,0
Wet,Night,Giraffe,F07,Habitat-based predation risk (index),Index,9
Dry,Night,Giraffe,F07,Habitat-based predation risk (index),Index,45
Wet,Day,Giraffe,F08,Habitat-based predation risk (index),Index,13
Dry,Day,Giraffe,F08,Habitat-based predation risk (index),Index,3
Wet,Night,Giraffe,F08,Habitat-based predation risk (index),Index,14
Dry,Night,Giraffe,F08,Habitat-based predation risk (index),Index,31
Wet,Day,Giraffe,F09,Habitat-based predation risk (index),Index,22
Dry,Day,Giraffe,F09,Habitat-based predation risk (index),Index,25
Wet,Night,Giraffe,F09,Habitat-based predation risk (index),Index,19
Dry,Night,Giraffe,F09,Habitat-based predation risk (index),Index,25
Wet,Day,Giraffe,F10,Habitat-based predation risk (index),Index,30
Dry,Day,Giraffe,F10,Habitat-based predation risk (index),Index,28
Wet,Night,Giraffe,F10,Habitat-based predation risk (index),Index,37
Dry,Night,Giraffe,F10,Habitat-based predation risk (index),Index,29
Wet,Day,Giraffe,F11,Habitat-based predation risk (index),Index,32
Dry,Day,Giraffe,F11,Habitat-based predation risk (index),Index,19
Wet,Night,Giraffe,F11,Habitat-based predation risk (index),Index,24
Dry,Night,Giraffe,F11,Habitat-based predation risk (index),Index,8
Wet,Day,Giraffe,F12,Habitat-based predation risk (index),Index,20
Dry,Day,Giraffe,F12,Habitat-based predation risk (index),Index,46
Wet,Night,Giraffe,F12,Habitat-based predation risk (index),Index,21
Dry,Night,Giraffe,F12,Habitat-based predation risk (index),Index,61
Wet,Day,Giraffe,F13,Habitat-based predation risk (index),Index,14
Dry,Day,Giraffe,F13,Habitat-based predation risk (index),Index,1
Wet,Night,Giraffe,F13,Habitat-based predation risk (index),Index,8
Dry,Night,Giraffe,F13,Habitat-based predation risk (index),Index,17
Wet,Day,Giraffe,G01,Habitat-based predation risk (index),Index,11
Dry,Day,Giraffe,G01,Habitat-based predation risk (index),Index,11
Wet,Night,Giraffe,G01,Habitat-based predation risk (index),Index,20
Dry,Night,Giraffe,G01,Habitat-based predation risk (index),Index,20
Wet,Day,Giraffe,G02,Habitat-based predation risk (index),Index,0
Dry,Day,Giraffe,G02,Habitat-based predation risk (index),Index,21
Wet,Night,Giraffe,G02,Habitat-based predation risk (index),Index,22
Dry,Night,Giraffe,G02,Habitat-based predation risk (index),Index,19
Wet,Day,Giraffe,G03,Habitat-based predation risk (index),Index,47
Dry,Day,Giraffe,G03,Habitat-based predation risk (index),Index,9
Wet,Night,Giraffe,G03,Habitat-based predation risk (index),Index,21
Dry,Night,Giraffe,G03,Habitat-based predation risk (index),Index,39
Wet,Day,Giraffe,G04,Habitat-based predation risk (index),Index,15
Dry,Day,Giraffe,G04,Habitat-based predation risk (index),Index,38
Wet,Night,Giraffe,G04,Habitat-based predation risk (index),Index,29
Dry,Night,Giraffe,G04,Habitat-based predation risk (index),Index,38
Wet,Day,Giraffe,G05,Habitat-based predation risk (index),Index,3
Dry,Day,Giraffe,G05,Habitat-based predation risk (index),Index,23
Wet,Night,Giraffe,G05,Habitat-based predation risk (index),Index,42
Dry,Night,Giraffe,G05,Habitat-based predation risk (index),Index,25
Wet,Day,Giraffe,G06,Habitat-based predation risk (index),Index,16
Dry,Day,Giraffe,G06,Habitat-based predation risk (index),Index,12
Wet,Night,Giraffe,G06,Habitat-based predation risk (index),Index,7
Dry,Night,Giraffe,G06,Habitat-based predation risk (index),Index,10
Wet,Day,Giraffe,G07,Habitat-based predation risk (index),Index,18
Dry,Day,Giraffe,G07,Habitat-based predation risk (index),Index,17
Wet,Night,Giraffe,G07,Habitat-based predation risk (index),Index,37
Dry,Night,Giraffe,G07,Habitat-based predation risk (index),Index,41
Wet,Day,Giraffe,G08,Habitat-based predation risk (index),Index,27
Dry,Day,Giraffe,G08,Habitat-based predation risk (index),Index,21
Wet,Night,Giraffe,G08,Habitat-based predation risk (index),Index,5
Dry,Night,Giraffe,G08,Habitat-based predation risk (index),Index,42
Wet,Day,Giraffe,G09,Habitat-based predation risk (index),Index,24
Dry,Day,Giraffe,G09,Habitat-based predation risk (index),Index,26
Wet,Night,Giraffe,G09,Habitat-based predation risk (index),Index,24
Dry,Night,Giraffe,G09,Habitat-based predation risk (index),Index,11
Wet,Day,Giraffe,G11,Habitat-based predation risk (index),Index,23
Dry,Day,Giraffe,G11,Habitat-based predation risk (index),Index,38
Wet,Night,Giraffe,G11,Habitat-based predation risk (index),Index,40
Dry,Night,Giraffe,G11,Habitat-based predation risk (index),Index,19
Wet,Day,Giraffe,G12,Habitat-based predation risk (index),Index,41
Dry,Day,Giraffe,G12,Habitat-based predation risk (index),Index,33
Wet,Night,Giraffe,G12,Habitat-based predation risk (index),Index,8
